CompoundID,Tags,Name,Formula,Superclass,Class,Subclass,KEGG ID
FT_205.04933_16.49_RPPOS,Potential ID (Low Confidence),1_4-Dihydroxy-2-naphthoate,C11H8O4,Organoheterocyclic compounds,Pyrans,Pyranones and derivatives,
FT_205.04938_13.874_RPPOS,Potential ID (Low Confidence),1_4-Dihydroxy-2-naphthoate,C11H8O4,Organoheterocyclic compounds,Pyrans,Pyranones and derivatives,
FT_205.04941_13.239_RPPOS,Potential ID (Low Confidence),1_4-Dihydroxy-2-naphthoate,C11H8O4,Organoheterocyclic compounds,Pyrans,Pyranones and derivatives,
FT_205.04941_7.604_RPPOS,Potential ID (Low Confidence),1_4-Dihydroxy-2-naphthoate,C11H8O4,Organoheterocyclic compounds,Pyrans,Pyranones and derivatives,
FT_233.11707_16.284_RPPOS,Potential ID (Low Confidence),"1-(2′-Hydroxy-4′-methoxy-5′-methylphenyl)-E,E-2,4-hexadien-1-one",C14H16O3,Organoheterocyclic compounds,Lactones,,
FT_228.07795_12.969_RPPOS,Not in Internal DB. MS/MS match only,"1-(6-methoxy-7-methyl-6H-[1,2,5]oxadiazolo[3,4-e]indol-8-yl)ethan-1-one",C12H11N3O3,Organoheterocyclic compounds,Indoles and derivatives,Indoles,
FT_275.05246_1.203_RPPOS,Potential ID (Low Confidence),1-Deoxy-D-altro-heptulose7-phosphate,C7H15O9P,Organoheterocyclic compounds,Imidazopyrimidines,Purines and purine derivatives,
FT_237.2211_20.625_RPPOS,Not in Internal DB. MS/MS match only,1-Dodecyl-2-pyrrolidinone,C16H31NO,Organoheterocyclic compounds,Pyrrolidines,N-alkylpyrrolidines,
FT_254.24764_18.926_RPPOS,Not in Internal DB. MS/MS match only,1-Dodecyl-2-pyrrolidinone,C16H31NO,Organoheterocyclic compounds,Pyrrolidines,N-alkylpyrrolidines,
FT_254.24767_18.815_RPPOS,Not in Internal DB. MS/MS match only,1-Dodecyl-2-pyrrolidinone,C16H31NO,Organoheterocyclic compounds,Pyrrolidines,N-alkylpyrrolidines,
FT_192.0654_11.05_RPPOS,Potential ID (Low Confidence),1-hydroxymethylindole-3-carboxylic acid,C10H9NO3,Organoheterocyclic compounds,Indoles and derivatives,Indolyl carboxylic acids and derivatives,
FT_227.08138_11.507_RPPOS,Potential ID (Low Confidence),"1,2,3,4-tetrahydro-2-methyl-3-methylene-1,4-dioxopyrazino[1,2-a]indole",C13H10N2O2,Organoheterocyclic compounds,Pyridines and derivatives,Pyridinecarboxylic acids and derivatives,
FT_289.14331_16.59_RPPOS,Not in Internal DB. MS/MS match only,"1,4-dihydroxy-6,6,9a-trimethyl-1H,3H,4H,5H,5aH,6H,7H,8H,9H,9aH-naphtho[1,2-c]furan-3-one",C15H22O4,Organoheterocyclic compounds,Azoles,,
FT_202.17997_3.833_RPPOS,Potential ID (Low Confidence),11-amino-undecanoic acid,C11H23NO2,Organoheterocyclic compounds,Piperidines,,
FT_202.18001_6.773_RPPOS,Potential ID (Low Confidence),11-amino-undecanoic acid,C11H23NO2,Organoheterocyclic compounds,Piperidines,,
FT_418.22211_16.867_RPPOS,Potential ID (Low Confidence),11′-carboxygymnastatin N,C23H31NO6,Organoheterocyclic compounds,Dioxolanes,"1,3-dioxolanes",
FT_271.22661_17.34_RPPOS,Potential ID (Low Confidence),15-oxo-hexadecanoic acid,C16H30O3,Organoheterocyclic compounds,Azoles,Tetrazoles,
FT_281.13815_17.97_RPPOS,Potential ID (Low Confidence),"1α,10α-epoxy-3α,13-dihydroxyeremophil-7(11)-en-12,8β-olide",C15H20O5,Organoheterocyclic compounds,Lactones,Gamma butyrolactones,
FT_242.09359_16.334_RPPOS,Not in Internal DB. MS/MS match only,"2-(1,3-dimethyl-1H-pyrazol-5-yl)-1H-isoindole-1,3(2H)-dione",C13H11N3O2,Organoheterocyclic compounds,Isoindoles and derivatives,Isoindolines,
FT_176.07049_11.559_RPPOS,Not in Internal DB. MS/MS match only,2-(1H-indol-3-yl)acetic acid,C10H9NO2,Organoheterocyclic compounds,Indoles and derivatives,Indolyl carboxylic acids and derivatives,
FT_191.08139_12.792_RPPOS,Not in Internal DB. MS/MS match only,2-[(1S)-1-Hydroxyethyl]-4(1H)-quinazolinone,C10H10N2O2,Organoheterocyclic compounds,Diazanaphthalenes,Benzodiazines,
FT_241.08572_17.573_RPPOS,Not in Internal DB. MS/MS match only,2-[5-(2-hydroxypropyl)oxolan-2-yl]propanoic acid,C10H18O4,Organoheterocyclic compounds,Oxolanes,,
FT_241.08573_17.211_RPPOS,Not in Internal DB. MS/MS match only,2-[5-(2-hydroxypropyl)oxolan-2-yl]propanoic acid,C10H18O4,Organoheterocyclic compounds,Oxolanes,,
FT_241.08573_17.45_RPPOS,Not in Internal DB. MS/MS match only,2-[5-(2-hydroxypropyl)oxolan-2-yl]propanoic acid,C10H18O4,Organoheterocyclic compounds,Oxolanes,,
FT_241.08575_16.184_RPPOS,Not in Internal DB. MS/MS match only,2-[5-(2-hydroxypropyl)oxolan-2-yl]propanoic acid,C10H18O4,Organoheterocyclic compounds,Oxolanes,,
FT_241.08575_16.7_RPPOS,Not in Internal DB. MS/MS match only,2-[5-(2-hydroxypropyl)oxolan-2-yl]propanoic acid,C10H18O4,Organoheterocyclic compounds,Oxolanes,,
FT_241.08576_17.707_RPPOS,Not in Internal DB. MS/MS match only,2-[5-(2-hydroxypropyl)oxolan-2-yl]propanoic acid,C15H12O3,NA,NA,NA,
FT_241.0858_16.05_RPPOS,Not in Internal DB. MS/MS match only,2-[5-(2-hydroxypropyl)oxolan-2-yl]propanoic acid,C10H18O4,Organoheterocyclic compounds,Oxolanes,,
FT_196.08272_6.311_RPPOS,Potential ID (Low Confidence),2-Amino-4-hydroxy-6-hydroxymethyl-7_8-dihydropteridine,C7H9N5O2,Organoheterocyclic compounds,Imidazopyrimidines,Purines and purine derivatives,
FT_139.05008_3.51_RPPOS,Not in Internal DB. MS/MS match only,2-Aminonicotinic acid,C6H6N2O2,Organoheterocyclic compounds,Pyridines and derivatives,Pyridinecarboxylic acids and derivatives,
FT_177.09091_15.27_RPPOS,Potential ID (Low Confidence),"2-Decene-4,6-diynoic acid, methyl ester, (E)-",C11H12O2,Organoheterocyclic compounds,Dihydrofurans,,
FT_113.02319_6.631_RPPOS,Not in Internal DB. MS/MS match only,2-Furoic acid,C5H4O3,Organoheterocyclic compounds,Furans,Furoic acid and derivatives,
FT_217.08581_15.362_RPPOS,Potential ID (Low Confidence),"2-hydroxyethyl-3-methyl-1,4-naphthoquinone",C13H12O3,Organoheterocyclic compounds,Benzopyrans,1-benzopyrans,
FT_161.07084_6.623_RPPOS,Not in Internal DB. MS/MS match only,"2-methyl-1,2-dihydrophthalazin-1-one",C9H8N2O,Organoheterocyclic compounds,Diazanaphthalenes,Benzodiazines,
FT_200.0705_14.358_RPPOS,Not in Internal DB. MS/MS match only,"2-methyl-2,3,4,5-tetrahydro-1,5-benzoxazepin-4-one",C10H11NO2,Organoheterocyclic compounds,Benzoxazepines,,
FT_182.99343_11.516_HNEG,Potential ID (Low Confidence),"2-Oxo-2H-pyran-4,6-dicarboxylic acid",C7 H4 O6,Organoheterocyclic compounds,Pyrans,Pyranones and derivatives,
FT_86.05998_4.796_RPPOS,Confirmed ID (High confidence),2-Pyrrolidinone,C4H7NO,Organoheterocyclic compounds,Pyrrolidines,Pyrrolidones,
FT_158.15384_3.318_RPPOS,Not in Internal DB. MS/MS match only,"2,2,6,6-Tetramethyl-4-piperidinol",C9H19NO,Organoheterocyclic compounds,Piperidines,,
FT_162.05486_8.709_RPPOS,Not in Internal DB. MS/MS match only,"2,4-Quinolinediol",C9H7NO2,Organoheterocyclic compounds,Quinolines and derivatives,Quinolones and derivatives,
FT_203.07015_13.641_RPPOS,Potential ID (Low Confidence),"2,5-dihydroxy-4-(3-methylbut-3-en-1-ynyl)benzaldehyde",C12H10O3,Organoheterocyclic compounds,Benzopyrans,1-benzopyrans,
FT_194.10358_7.093_RPPOS,Potential ID (Low Confidence),3-(6-Amino-1H-purin-1-yl)-1-propanol,C8H11N5O,Organoheterocyclic compounds,Diazines,Pyrimidines and pyrimidine derivatives,
FT_170.98541_1.51_HNEG,Potential ID (Low Confidence),3-chloro-4-hydroxybenzoic acid,C7 H5 Cl O3,Organoheterocyclic compounds,Thiophenes,Thiophene carboxylic acids and derivatives,
FT_173.09193_1.479_RPPOS,Potential ID (Low Confidence),3-hydroxy-2-methoxy-5-methylpyridin-2(1H)-one,C7H9NO3,Organoheterocyclic compounds,Heteroaromatic compounds,,
FT_136.07557_8.405_RPPOS,Not in Internal DB. MS/MS match only,3-hydroxyquinuclidine-3-carbonitrile hydrochloride,C8H12N2O,Organoheterocyclic compounds,Quinuclidines,,
FT_153.10214_8.406_RPPOS,Not in Internal DB. MS/MS match only,3-hydroxyquinuclidine-3-carbonitrile hydrochloride,C8H12N2O,Organoheterocyclic compounds,Quinuclidines,,
FT_389.12293_13.039_RPPOS,Potential ID (Low Confidence),3-o-methylfunicone,C20H20O8,Organoheterocyclic compounds,Benzodioxoles,,
FT_115.03883_1.281_RPPOS,Potential ID (Low Confidence),3-oxo-4-pentenoic acid,C5H6O3,Organoheterocyclic compounds,Dihydrofurans,Furanones,
FT_115.03884_7.878_RPPOS,Potential ID (Low Confidence),3-oxo-4-pentenoic acid,C5H6O3,Organoheterocyclic compounds,Dihydrofurans,Furanones,
FT_142.12255_13.295_RPPOS,Not in Internal DB. MS/MS match only,"3,3,5,5-Tetramethylpyrroline-N-oxide",C8H15NO,Organoheterocyclic compounds,Pyrrolidines,,
FT_243.12384_1.495_HNEG,Not in Internal DB. MS/MS match only,"3,8,9-trihydroxy-10-propyl-3,4,5,8,9,10-hexahydro-2H-oxecin-2-one",C12 H20 O5,Organoheterocyclic compounds,Oxocins,,
FT_245.08065_18.541_RPPOS,Not in Internal DB. MS/MS match only,"4-(2,3-dihydro-1,4-benzodioxin-6-yl)butanoic acid",C12H14O4,Organoheterocyclic compounds,Benzodioxanes,"Benzo-1,4-dioxanes",
FT_245.08069_12.203_RPPOS,Not in Internal DB. MS/MS match only,"4-(2,3-dihydro-1,4-benzodioxin-6-yl)butanoic acid",C12H14O4,Organoheterocyclic compounds,Benzodioxanes,"Benzo-1,4-dioxanes",
FT_245.08069_18.122_RPPOS,Not in Internal DB. MS/MS match only,"4-(2,3-dihydro-1,4-benzodioxin-6-yl)butanoic acid",C12H14O4,Organoheterocyclic compounds,Benzodioxanes,"Benzo-1,4-dioxanes",
FT_387.14363_16.757_RPPOS,Not in Internal DB. MS/MS match only,"4-[(4-phenethyl-1,4-diazepan-1-yl)sulfonyl]-2,1,3-benzoxadiazole",C19H22N4O3S,Organoheterocyclic compounds,Benzoxadiazoles,,
FT_287.1276_17.18_RPPOS,Potential ID (Low Confidence),"4-Hydroxy-2',4'-dimethoxydihydrochalcone",C17H18O4,Organoheterocyclic compounds,Pyrans,Pyranones and derivatives,
FT_131.07013_6.703_RPPOS,Potential ID (Low Confidence),4-Hydroxy-4-methyltetrahydro-2H-pyran-2-one,C6H10O3,Organoheterocyclic compounds,Lactones,Gamma butyrolactones,
FT_181.0494_16.397_RPPOS,Not in Internal DB. MS/MS match only,"4-oxo-4,5,6,7-tetrahydrobenzo[b]furan-3-carboxylic acid",C9H8O4,Organoheterocyclic compounds,Benzofurans,,
FT_251.20038_17.459_RPPOS,Potential ID (Low Confidence),"4,7,10-hexadecatrienoic acid",C16H26O2,Organoheterocyclic compounds,Oxacyclic compounds,,
FT_209.15347_14.536_RPPOS,Not in Internal DB. MS/MS match only,"5-(6-hydroxy-6-methyloctyl)-2,5-dihydrofuran-2-one",C13H22O3,Organoheterocyclic compounds,Dihydrofurans,Furanones,
FT_209.15348_14.746_RPPOS,Not in Internal DB. MS/MS match only,"5-(6-hydroxy-6-methyloctyl)-2,5-dihydrofuran-2-one",C13H22O3,Organoheterocyclic compounds,Dihydrofurans,Furanones,
FT_145.04941_1.282_RPPOS,Not in Internal DB. MS/MS match only,"5-hydroxy-4-methoxy-5,6-dihydro-2H-pyran-2-one",C6H8O4,Organoheterocyclic compounds,Pyrans,Pyranones and derivatives,
FT_134.05993_11.554_RPPOS,Not in Internal DB. MS/MS match only,5-Hydroxyindole,C8H7NO,Organoheterocyclic compounds,Indoles and derivatives,Hydroxyindoles,
FT_369.13451_1.31_HNEG,Potential ID (Low Confidence),"5,7-Dihydroxy-2-[4-hydroxy-3-methoxy-5-(3-methyl-2-buten-1-yl)phenyl]-2,3-dihydro-4H-chromen-4-one",C21 H22 O6,Organoheterocyclic compounds,Benzopyrans,1-benzopyrans,
FT_363.10732_12.236_RPPOS,Potential ID (Low Confidence),"5,7,3'-Trihydroxy-6,4',5'-trimethoxyflavanone",C18H18O8,Organoheterocyclic compounds,Benzotriazoles,,
FT_181.0858_17.385_RPPOS,Not in Internal DB. MS/MS match only,"5,8-dihydroxy-10-methyl-5,8,9,10-tetrahydro-2H-oxecin-2-one",C10H14O4,Organoheterocyclic compounds,Oxocins,,
FT_189.0909_14.811_RPPOS,Potential ID (Low Confidence),"5,8,11-dodecatriynoic acid",C12H12O2,Organoheterocyclic compounds,Dihydrofurans,Furanones,
FT_210.09705_1.367_RPPOS,Potential ID (Low Confidence),5D-5-O-Methyl-2_3_5/4_6-pentahydroxycyclohexanone,C7H12O6,Organoheterocyclic compounds,Diazines,Pyrimidines and pyrimidine derivatives,
FT_211.09641_13.558_RPPOS,Not in Internal DB. MS/MS match only,6-(3-hydroxybutan-2-yl)-5-(hydroxymethyl)-4-methoxy-2H-pyran-2-one,C11H16O5,Organoheterocyclic compounds,Pyrans,Pyranones and derivatives,
FT_275.01171_1.146_HNEG,Potential ID (Low Confidence),"6-chloro-3,8-dihydroxy-1-methylxanthone",C14 H9 Cl O4,Organoheterocyclic compounds,Diazines,Pyrimidines and pyrimidine derivatives,
FT_182.10353_3.208_RPPOS,Potential ID (Low Confidence),6-methyltetrahydropterin,C7H11N5O,Organoheterocyclic compounds,Imidazopyrimidines,Purines and purine derivatives,
FT_167.10655_16.286_RPPOS,Not in Internal DB. MS/MS match only,6-Pentyl-2H-pyran-2-one,C10H14O2,Organoheterocyclic compounds,Pyrans,Pyranones and derivatives,
FT_167.10656_14.379_RPPOS,Not in Internal DB. MS/MS match only,6-Pentyl-2H-pyran-2-one,C10H14O2,Organoheterocyclic compounds,Pyrans,Pyranones and derivatives,
FT_271.0864_20.425_RPPOS,Not in Internal DB. MS/MS match only,"7H-benzo[de]benzo[4,5]imidazo[2,1-a]isoquinolin-7-one",C18H10N2O,Organoheterocyclic compounds,Isoquinolines and derivatives,Isoquinolones and derivatives,
FT_146.05994_12.057_RPPOS,Not in Internal DB. MS/MS match only,8-Hydroxyquinoline,C9H7NO,Organoheterocyclic compounds,Quinolines and derivatives,8-hydroxyquinolines,
FT_173.11711_11.826_RPPOS,Potential ID (Low Confidence),9-hydroxy-5Z-nonenoic acid,C9H16O3,Organoheterocyclic compounds,Dihydrofurans,,
FT_337.1143_3.469_HNEG,Potential ID (Low Confidence),A-79197-2,C13 H22 O10,Organoheterocyclic compounds,Heteroaromatic compounds,,
FT_86.05998_1.211_RPPOS,Potential ID (Low Confidence),Acetonecyanohydrin,C4H7NO,Organoheterocyclic compounds,Pyrrolidines,Pyrrolidones,
FT_86.05998_8.523_RPPOS,Potential ID (Low Confidence),Acetonecyanohydrin,C4H7NO,Organoheterocyclic compounds,Pyrrolidines,Pyrrolidones,
FT_86.05999_1.117_RPPOS,Potential ID (Low Confidence),Acetonecyanohydrin,C4H7NO,Organoheterocyclic compounds,Pyrrolidines,Pyrrolidones,
FT_134.04726_3.345_HNEG,Confirmed ID (High confidence),Adenine,C5 H5 N5,Organoheterocyclic compounds,Imidazopyrimidines,Purines and purine derivatives,C00147
FT_136.06165_2.194_RPPOS,Confirmed ID (High confidence),Adenine,C5H5N5,Organoheterocyclic compounds,Imidazopyrimidines,Purines and purine derivatives,
FT_211.09635_11.332_RPPOS,Potential ID (Low Confidence),Agistatin D,C11H14O4,Organoheterocyclic compounds,Pyrans,Pyranones and derivatives,
FT_211.09635_8.42_RPPOS,Potential ID (Low Confidence),Agistatin D,C11H14O4,Organoheterocyclic compounds,Pyrans,Pyranones and derivatives,
FT_157.03662_4.973_HNEG,Confirmed ID (High confidence),Allantoin,C4 H6 N4 O3,Organoheterocyclic compounds,Azoles,Imidazoles,
FT_277.14455_1.299_HNEG,Potential ID (Low Confidence),alpha-Cehc,C16 H22 O4,Organoheterocyclic compounds,Lactones,Gamma butyrolactones,
FT_347.25923_1.12_HNEG,Not in Internal DB. MS/MS match only,Anacardic acid,C22 H36 O3,Organoheterocyclic compounds,Imidazopyrimidines,Purines and purine derivatives,C10759
FT_348.14403_13.211_RPPOS,Potential ID (Low Confidence),Antrocinnamomin G,C18H21NO6,Organoheterocyclic compounds,Isocoumarans,Isobenzofuranones,
FT_241.07186_1.506_HNEG,Potential ID (Low Confidence),Aspergone Q,C11 H14 O6,Organoheterocyclic compounds,Pteridines and derivatives,,
FT_315.08753_1.242_HNEG,Potential ID (Low Confidence),Byakangelicol,C17 H16 O6,Organoheterocyclic compounds,Imidazopyrimidines,,
FT_114.0912_9.406_RPPOS,Not in Internal DB. MS/MS match only,Caprolactam,C6H11NO,Organoheterocyclic compounds,Lactams,Caprolactams,
FT_131.11775_1.481_RPPOS,Potential ID (Low Confidence),Caprolactam,C6H11NO,Organoheterocyclic compounds,Lactams,,
FT_331.11748_16.397_RPPOS,Potential ID (Low Confidence),Cerasin,C18H18O6,Organoheterocyclic compounds,Benzopyrans,1-benzopyrans,
FT_371.11237_14.944_RPPOS,Potential ID (Low Confidence),Chaetoxanthone A,C20H18O7,Organoheterocyclic compounds,Benzopyrans,1-benzopyrans,
FT_241.08577_14.033_RPPOS,Potential ID (Low Confidence),Chrysophanic acid 9-anthrone,C15H12O3,Organoheterocyclic compounds,Azoles,,
FT_250.08604_20.724_RPPOS,Not in Internal DB. MS/MS match only,Cinchophen,C16H11NO2,Organoheterocyclic compounds,Quinolines and derivatives,Phenylquinolines,
FT_236.10685_12.992_RPPOS,Potential ID (Low Confidence),citenamide,C16H13NO,Organoheterocyclic compounds,Quinolines and derivatives,Phenylquinolines,
FT_233.08071_12.073_RPPOS,Not in Internal DB. MS/MS match only,Citrinin,C13H14O5,Organoheterocyclic compounds,Benzopyrans,,
FT_257.13819_16.499_RPPOS,Potential ID (Low Confidence),Colisiderin A,C13H20O5,Organoheterocyclic compounds,Azoles,,
FT_257.13819_16.57_RPPOS,Potential ID (Low Confidence),Colisiderin A,C13H20O5,Organoheterocyclic compounds,Azoles,,
FT_425.21837_1.674_HNEG,Potential ID (Low Confidence),Colletobredin C,C22 H34 O8,Organoheterocyclic compounds,Imidazopyrimidines,,
FT_283.05986_18.535_RPPOS,Potential ID (Low Confidence),Corylinal,C16H10O5,Phenylpropanoids and polyketides,Isoflavonoids,Isoflav-2-enes,
FT_112.0504_1.293_RPPOS,Confirmed ID (High confidence),Cytosine,C4H5N3O,Organoheterocyclic compounds,Diazines,Pyrimidines and pyrimidine derivatives,
FT_385.12953_1.37_HNEG,Potential ID (Low Confidence),Dermacozine B,C22 H18 N4 O3,Organoheterocyclic compounds,Diazanaphthalenes,Benzodiazines,
FT_346.22228_8.292_RPPOS,Not in Internal DB. MS/MS match only,dodecyl [(tetrahydrofuran-2-ylmethyl)amino]methanedithioate,C18H35NOS2,Organoheterocyclic compounds,Tetrahydrofurans,,
FT_346.22229_7.778_RPPOS,Not in Internal DB. MS/MS match only,dodecyl [(tetrahydrofuran-2-ylmethyl)amino]methanedithioate,C18H35NOS2,Organoheterocyclic compounds,Tetrahydrofurans,,
FT_173.05956_13.811_RPPOS,Potential ID (Low Confidence),Drosophilin C,C11H8O2,Organoheterocyclic compounds,Pyrans,Pyranones and derivatives,
FT_279.12253_16.489_RPPOS,Potential ID (Low Confidence),Elephantopinolide L,C15H18O5,Organoheterocyclic compounds,Pyrans,Pyranones and derivatives,
FT_377.20696_14.256_RPPOS,Potential ID (Low Confidence),Enalapril,C20H28N2O5,Organoheterocyclic compounds,Benzopyrans,,
FT_357.04068_1.097_HNEG,Potential ID (Low Confidence),Eucapsitrione,C21 H10 O6,Organoheterocyclic compounds,Azobenzenes,,
FT_369.08289_3.632_HNEG,Not in Internal DB. MS/MS match only,Fraxin,C16 H18 O10,Organoheterocyclic compounds,Epoxides,Oxirane carboxylic acids and derivatives,
FT_185.07086_14.307_RPPOS,Potential ID (Low Confidence),Fuberidazole,C11H8N2O,Organoheterocyclic compounds,Azoles,,
FT_283.06132_1.56_HNEG,Potential ID (Low Confidence),Genkwanin,C16 H12 O5,Phenylpropanoids and polyketides,Flavonoids,O-methylated flavonoids,
FT_129.01809_2.864_RPPOS,Potential ID (Low Confidence),Glutinic acid,C5H4O4,Organoheterocyclic compounds,Pyrans,Pyranones and derivatives,
FT_247.05751_1.29_RPPOS,Potential ID (Low Confidence),Glycerophosphoglycerol,C6H15O8P,Organoheterocyclic compounds,Azolidines,Thiazolidines,
FT_152.05658_2.277_RPPOS,Confirmed ID (High confidence),Guanine,C5H5N5O,Organoheterocyclic compounds,Imidazopyrimidines,Purines and purine derivatives,
FT_152.05658_6.727_RPPOS,Confirmed ID (High confidence),Guanine,C5H5N5O,Organoheterocyclic compounds,Imidazopyrimidines,Purines and purine derivatives,
FT_152.05655_6.422_RPPOS,"MS/MS match, RT off by 4.2 mins; possible in-source fragment",Guanine,C5H5N5O,Organoheterocyclic compounds,Imidazopyrimidines,Purines and purine derivatives,
FT_198.12354_1.11_RPPOS,Potential ID (Low Confidence),hercynine,C9H15N3O2,Organoheterocyclic compounds,Heteroaromatic compounds,,
FT_434.23227_20.644_RPPOS,Potential ID (Low Confidence),Hericenone B,C27H31NO4,Organoheterocyclic compounds,Pyridines and derivatives,Phenylpyridines,
FT_221.08065_15.16_RPPOS,Potential ID (Low Confidence),Hispolon,C12H12O4,Organoheterocyclic compounds,Benzopyrans,,
